ContrastType,InputSize,FreqRankVal,Variance,Mean,Maximum,Range
contrastive,500,5,0.0015886140003304084,0.07391217948717947,0.1405,0.12574038461538461
contrastive,500,5,0.00013978637845670812,0.028934065934065934,0.04769230769230769,0.03697802197802197
contrastive,500,5,0.0023567110031671073,0.059851082251082245,0.12714285714285714,0.11780952380952381
contrastive,500,5,0.0041565683044982715,0.06965098039215688,0.157,0.1461764705882353
contrastive,500,5,0.0005093536628915416,0.04458080808080809,0.08777777777777777,0.06785353535353535
contrastive,500,5,0.002534449481637244,0.0797937062937063,0.1363181818181818,0.12275174825174824
contrastive,500,5,0.002452325286271372,0.07025574229691876,0.14647619047619048,0.13766666666666666
contrastive,500,5,0.005835780714513414,0.08764849624060152,0.19392857142857142,0.18098214285714284
contrastive,500,5,0.0027721214655577952,0.06591172595520423,0.14363636363636365,0.13138339920948616
contrastive,500,5,0.0034091074293228127,0.07141880341880343,0.16461538461538458,0.1496410256410256
contrastive,500,5,0.0002657054604137121,0.030910489510489515,0.06,0.05
contrastive,500,5,0.0023960010767810217,0.0697255060728745,0.14041025641025642,0.12856410256410258
contrastive,500,5,0.004266665555555555,0.08580000000000002,0.18366666666666664,0.1678333333333333
contrastive,500,5,0.0009351285950413219,0.04065454545454545,0.08199999999999999,0.07072727272727272
contrastive,500,5,0.005354917688334394,0.09729615384615385,0.20119318181818183,0.18881555944055944
contrastive,500,5,0.0034323656420096995,0.0663252433840669,0.14999999999999997,0.1365384615384615
contrastive,500,5,0.001754564522052831,0.050264860139860146,0.10977272727272729,0.1031381118881119
contrastive,500,5,0.0005172933879001825,0.03996316102198455,0.08643939393939394,0.07372697563874034
contrastive,1000,10,0.003418861896643318,0.06626970272904482,0.20146666666666668,0.19672982456140353
contrastive,1000,10,0.004083198791638589,0.06166700535818956,0.21528708133971292,0.20623946229209386
contrastive,1000,10,0.0025795244232356762,0.04661361114868213,0.17008403361344537,0.16382151970910722
contrastive,1000,10,0.003032263334986273,0.05596354706481225,0.18208924949290062,0.1760892494929006
contrastive,1000,10,0.003037350671486806,0.06292138562993635,0.2069090909090909,0.1960181818181818
contrastive,1000,10,0.004261268354344323,0.06438848289556687,0.2131077694235589,0.20904761904761907
contrastive,1000,10,0.0043872398323890624,0.0672869367661208,0.2323136645962733,0.22484916155367696
contrastive,1000,10,0.0018197022043103279,0.056991871297426853,0.16083333333333333,0.15627492877492877
contrastive,1000,10,0.007564417498427114,0.07796010741764337,0.27189839572192515,0.2628507766743061
contrastive,1000,10,0.0036652650809760735,0.06458459622019994,0.20961722488038276,0.20141869546861804
contrastive,1000,10,0.0025078169064722254,0.06311740554442309,0.18650349650349654,0.17329775487670226
contrastive,1000,10,0.004445171908542112,0.05495164556664786,0.20209090909090907,0.19517579521927347
contrastive,1000,10,0.003880761427585933,0.05988355745874339,0.20471264367816092,0.19730087897227855
contrastive,1000,10,0.005086031949076155,0.06288879842162574,0.22800653594771247,0.2168300653594772
contrastive,1000,10,0.004642136702994023,0.05946204923632459,0.2203260869565217,0.20910386473429948
contrastive,1000,10,0.0031668450947202977,0.057326886958930304,0.18719298245614036,0.1792763157894737
contrastive,1000,10,0.00249839716732806,0.05902821025717309,0.18724137931034485,0.1790469348659004
contrastive,1000,10,0.00031694348363818617,0.03675383473840422,0.09013636363636363,0.07928853754940711
contrastive,1000,10,0.00450342925683187,0.06233544266191325,0.22071969696969698,0.21270382395382398
contrastive,1000,10,0.004254333832869854,0.05598334991396902,0.2004166666666667,0.19041666666666668
contrastive,1000,10,0.0025076458848783166,0.05159130276672074,0.17484126984126983,0.16814659197012136
contrastive,1000,10,0.005399581985692835,0.07709204506869093,0.2425063938618926,0.23414606997525292
contrastive,1000,10,0.0023642912940703793,0.054529817785588505,0.17894736842105266,0.1664908466819222
contrastive,1000,10,0.00202544784473568,0.05302509562117686,0.17223320158102767,0.16367044854459042
contrastive,1000,10,0.0014849198360714047,0.04682970686167946,0.14029411764705882,0.1338655462184874
contrastive,1000,10,0.0023834953480097953,0.05124222040461998,0.173743842364532,0.168743842364532
contrastive,1000,10,0.0023285291110924566,0.06597754702421156,0.1824761904761905,0.1778796992481203
contrastive,1000,10,0.004524068784713012,0.054769107744107745,0.21333333333333335,0.20415833333333336
contrastive,1000,10,0.005613238971418667,0.06622315018962369,0.2340459770114943,0.22535279519331247
contrastive,1000,10,0.004502209716386201,0.05992097218322709,0.21594696969696972,0.20623106060606064
contrastive,1000,10,0.0020225533161608595,0.05036599321095889,0.15933333333333333,0.1532222222222222
contrastive,1000,10,0.0018991801049474516,0.054905857338057286,0.17279556650246303,0.16279556650246302
contrastive,1000,10,0.002516702732694909,0.05271605543195675,0.17350000000000004,0.16460000000000005
contrastive,1000,10,0.004554742799755123,0.06634639501196904,0.22945652173913045,0.21886392914653785
contrastive,1000,10,0.004514457503856757,0.06679350193954207,0.23875000000000002,0.23024019607843138
contrastive,1000,10,0.004008271874619449,0.06381071027624531,0.21291316526610646,0.20333800186741366
contrastive,1000,10,0.0027969385660398557,0.06216429420437283,0.20245210727969348,0.18673985656744277
contrastive,1000,10,0.005365617925990363,0.05922531597568785,0.21971428571428572,0.21054761904761907
contrastive,1000,10,0.0036565172116457064,0.0684517171404504,0.22038699690402477,0.21114457266160053
contrastive,1000,10,0.005443278706081562,0.07643458605664488,0.25895833333333335,0.2494485294117647
contrastive,1000,10,0.004112702353218918,0.06159407012740348,0.2216083916083916,0.21045454545454545
contrastive,1000,10,0.0007235975828296284,0.045333048906070976,0.11666666666666667,0.108734335839599
contrastive,1000,10,0.005270594071841494,0.06118223091860685,0.22416666666666668,0.217722816399287
contrastive,1000,10,0.004022158162804881,0.05623139209885468,0.20017429193899786,0.19704929193899787
contrastive,1000,10,0.002634819400072017,0.05549393613752472,0.1797623089983022,0.17035054429241983
contrastive,1000,10,0.003372255170639226,0.06461011403320743,0.20390909090909093,0.19253609319742043
contrastive,1000,10,0.0032893243759087847,0.05304979956184133,0.17875000000000002,0.17250000000000001
contrastive,1000,10,0.004885290981149485,0.07077640655893001,0.24177257525083612,0.23357692307692307
contrastive,1000,10,0.0029609526153639653,0.05763090653181872,0.18187826086956527,0.17798937198067638
contrastive,1000,10,0.000283792410300047,0.03598423321019229,0.07866310160427809,0.07275623885918005
contrastive,2000,20,0.0035315222210002897,0.0534281122502606,0.2645424621461488,0.25983957589827106
contrastive,2000,20,0.004007746853781021,0.05305201437398913,0.2699375,0.26719836956521736
contrastive,2000,20,0.0029561651145962593,0.04772189401237283,0.23392773892773894,0.22902178281488628
contrastive,2000,20,0.0018685483683172912,0.05345607569615426,0.21048951048951048,0.20355286253441826
contrastive,2000,20,0.0029507726122115206,0.049623845853176016,0.2439569892473118,0.23642841781874036
contrastive,2000,20,0.0018789139766075041,0.04714126379190866,0.20727272727272725,0.20047430830039523
contrastive,2000,20,0.002110427663602201,0.046541835413683015,0.21987027027027028,0.21224864864864867
contrastive,2000,20,0.00278128182910377,0.04898425067923303,0.2387740384615385,0.2310582489878543
contrastive,2000,20,0.0025258329001629216,0.050281260133147494,0.2286111111111111,0.22667322291235334
contrastive,2000,20,0.003313303401545485,0.058316105170675446,0.26170731707317074,0.25820731707317074
contrastive,2000,20,0.00660539834884613,0.0649746193541521,0.3379887820512821,0.3323270173453997
contrastive,2000,20,0.0027661088687905232,0.044877902471017105,0.23322580645161287,0.23083186705767347
contrastive,2000,20,0.0028769453590392156,0.04832969614888489,0.2348039215686275,0.2254099821746881
contrastive,2000,20,0.0022812372880759027,0.05235071925707864,0.22137254901960784,0.21504084170253468
contrastive,2000,20,0.004138255617455069,0.05065254244380496,0.27343961352657004,0.26783020511602124
contrastive,2000,20,0.003351036018281486,0.04874413410040446,0.2504710144927536,0.2464710144927536
contrastive,2000,20,0.002738598222480362,0.04911911084004887,0.23506989748369056,0.23082586565345184
contrastive,2000,20,0.003511801979087189,0.050044713428234765,0.25742063492063494,0.2533549783549784
contrastive,2000,20,0.0030848190117698285,0.04747714205035411,0.23689102564102565,0.22961637028577644
contrastive,2000,20,0.0029807440152876366,0.05248458758031057,0.23765243902439026,0.23032127019322143
contrastive,2000,20,0.0028893870841119585,0.049802570069192885,0.23553472222222221,0.22993643162393163
contrastive,2000,20,0.002300256505730697,0.04842219781239426,0.2189760348583878,0.21192246342981635
contrastive,2000,20,0.004301315894809149,0.054340980232403066,0.2831818181818182,0.2793944824589986
contrastive,2000,20,0.004801209183010103,0.05287542529042992,0.29280098280098277,0.2893261817399748
contrastive,2000,20,0.0037245053558335062,0.05235331880947538,0.25714912280701757,0.25214912280701757
contrastive,2000,20,0.004863202997899387,0.061775195929646344,0.30367272727272726,0.29807272727272727
contrastive,2000,20,0.004288896675440605,0.05084275674982523,0.2746153846153846,0.27045067873303164
contrastive,2000,20,0.003826896598129156,0.06141925239963732,0.2740817790530846,0.2668014760227816
contrastive,2000,20,0.0033321559668204152,0.04961894634630354,0.2506824712643679,0.24398617496807157
contrastive,2000,20,0.003222879337191376,0.04875942896688529,0.24638331996792304,0.2414210273585716
contrastive,2000,20,0.004007841368599015,0.04745418852899906,0.25842261904761904,0.2548615424430642
contrastive,2000,20,0.003968543278698986,0.05681803991513401,0.2795390070921986,0.2735325135857051
contrastive,2000,20,0.001985051907555732,0.04151380175004064,0.20146304675716442,0.19633788206678235
contrastive,2000,20,0.004774180713551977,0.055004173540806583,0.2947628458498024,0.28765173473869127
contrastive,2000,20,0.0033849322531685926,0.05140094175044686,0.25852583586626143,0.2517021276595745
contrastive,2000,20,0.002536728367047883,0.05396035511400028,0.2262134764460346,0.2179526068808172
contrastive,2000,20,0.002143739824040678,0.052392674959925854,0.21920083030617543,0.21534329099072677
contrastive,2000,20,0.002051092051410342,0.04865303703975515,0.21452380952380953,0.20616251920122888
contrastive,2000,20,0.0028513925609355054,0.054491580015845795,0.23669608383894097,0.22783894098179813
contrastive,2000,20,0.003213201591175144,0.046129488068772304,0.24426312460468058,0.23955412989568586
contrastive,2000,20,0.003625433264430124,0.05247643852415371,0.2598757763975155,0.2545200451722191
contrastive,2000,20,0.004019806224255747,0.052633073796292416,0.2676792114695341,0.261583973374296
contrastive,2000,20,0.0024693549811289376,0.044090535600699095,0.22120360551431603,0.21414826954593658
contrastive,2000,20,0.00417636341405628,0.056247361929373685,0.2779946524064172,0.27231811963686114
contrastive,2000,20,0.002863545094903181,0.05230206146472702,0.2359385342789598,0.22877724395637916
contrastive,2000,20,0.0024342818534475777,0.04882996369439739,0.22105944055944057,0.21634530334530336
contrastive,2000,20,0.0019595191308602205,0.05607737591869127,0.20783108108108106,0.20054127786104528
contrastive,2000,20,0.0029677504754263935,0.05101844436730401,0.2400892857142857,0.2349983766233766
contrastive,2000,20,0.004137093315829933,0.05045480693697912,0.2633375,0.2586370066948555
contrastive,2000,20,0.0029113607980941654,0.047784365269980617,0.23802586206896556,0.2321637931034483
contrastive,5000,50,0.0019184749307604003,0.05100960117681536,0.24326388888888892,0.23889363572433195
contrastive,5000,50,0.0017509445295273802,0.04663517802604257,0.24787878787878787,0.2446068984778662
contrastive,5000,50,0.002077759946360259,0.05556790760050462,0.2560137195121951,0.2535016422175091
contrastive,5000,50,0.0018666714032710473,0.05362909669022018,0.23596411483253588,0.2345728104847098
contrastive,5000,50,0.0022828343259662697,0.05392383080305695,0.26997512437810944,0.2651562837983993
contrastive,5000,50,0.0028198332869731326,0.05552372759096504,0.29327724358974366,0.28904647435897446
contrastive,5000,50,0.0019327610024012505,0.048652134326893866,0.24622032288698958,0.24186476733143403
contrastive,5000,50,0.002076269721372137,0.05346072790630192,0.2502022058823529,0.24594895912910616
contrastive,5000,50,0.001886611636501203,0.04753948392846938,0.24964389534883719,0.2466464761525732
contrastive,5000,50,0.0016179248433406991,0.04800721351681928,0.21934493670886074,0.21514953441001017
contrastive,5000,50,0.0015242115420536092,0.04902897789114202,0.21943738656987294,0.21600556838805476
contrastive,5000,50,0.0017225593317511936,0.046965528190837144,0.23910144927536234,0.236271778945692
contrastive,5000,50,0.001862387342476478,0.04790642763501111,0.24724242424242426,0.2462440345483824
contrastive,5000,50,0.00218808615431883,0.05147679576176248,0.2598693344222131,0.25625266775554645
contrastive,5000,50,0.0020214443894539984,0.05631938164760577,0.2320436507936508,0.2291099275967697
contrastive,5000,50,0.001714084872238481,0.045618955647269484,0.2260801393728223,0.22185294001850428
contrastive,5000,50,0.002416605167396143,0.0509320765304902,0.28384827586206895,0.2800343600044638
contrastive,5000,50,0.002198608081881618,0.051880009891479194,0.2611471861471862,0.2575314998726764
contrastive,5000,50,0.00166871868980977,0.05083562488401683,0.231444099378882,0.22847417456685193
contrastive,5000,50,0.0015642013345559436,0.04973398630301891,0.22587990281152376,0.2233575414519531
contrastive,5000,50,0.0021145403623838528,0.05343853026956085,0.23253638253638254,0.22957419766243295
contrastive,5000,50,0.002037604738545267,0.0487929399918693,0.2642922899884925,0.262647727654275
contrastive,5000,50,0.0020265255646539177,0.05367433249452361,0.23906956892872389,0.23615644663057858
contrastive,5000,50,0.002369196301600117,0.051142930608649245,0.2678351648351648,0.26431135531135524
contrastive,5000,50,0.0029420400691516483,0.05632055704879722,0.29907894736842106,0.2954122807017544
contrastive,5000,50,0.002112951696980619,0.05156604475470676,0.2579084661043424,0.25320627174697563
contrastive,5000,50,0.0018302592144137343,0.04606799161113704,0.2445273631840796,0.24058890164561808
contrastive,5000,50,0.0017501357136217245,0.05195290031927078,0.21192307692307694,0.20800415800415803
contrastive,5000,50,0.0016829686795235832,0.051251282207120524,0.20425129725722757,0.20014913007456503
contrastive,5000,50,0.001504767115551918,0.05018944597538847,0.2106167557932264,0.20822092245989304
contrastive,5000,50,0.002167895504888787,0.047915567640580095,0.23764705882352943,0.23399166429856968
contrastive,5000,50,0.0014475077062856142,0.041051089916220834,0.22032591414944355,0.21822634704987645
contrastive,5000,50,0.0017498632594065643,0.04850547553378129,0.2361875,0.23410416666666667
contrastive,5000,50,0.0020934168950234545,0.05011839082039025,0.2543809523809524,0.25038509316770186
contrastive,5000,50,0.0019103393426217927,0.05363899372805381,0.2400809464508095,0.23646535505296004
contrastive,5000,50,0.0017844883600328112,0.05041168654328264,0.24882420091324203,0.2449206921413122
contrastive,5000,50,0.002737949949445136,0.05430407392588522,0.2578247261345853,0.2550958790291919
contrastive,5000,50,0.001819058178990944,0.05091862617180205,0.2286158536585366,0.22554041845544182
contrastive,5000,50,0.0021761510834344923,0.051595186475230904,0.2582165368928439,0.2558041946768551
contrastive,5000,50,0.0018443038383944294,0.04743832360678299,0.2323763440860215,0.22914717741935484
contrastive,5000,50,0.0017915980177094823,0.051891302733987205,0.20857498961362692,0.20675039283943336
contrastive,5000,50,0.001484593755062816,0.04525958664661868,0.22280654861343135,0.21902080634942822
contrastive,5000,50,0.002170405727968886,0.050831137600015716,0.23725210084033613,0.2334333152615885
contrastive,5000,50,0.0024897912717410067,0.054198070783346104,0.26107142857142857,0.2577
contrastive,5000,50,0.0027973349049012415,0.056455763329757463,0.291707957957958,0.28775966183574886
contrastive,5000,50,0.0021413186474925714,0.05257458347994761,0.2667867867867868,0.26349133224133225
contrastive,5000,50,0.0016905039911226495,0.04811091916030259,0.22908730158730153,0.22630070546737208
contrastive,5000,50,0.0020886759956722373,0.0507494941984974,0.2569132290184922,0.25409791370317686
contrastive,5000,50,0.0028245622471365505,0.0585959939692365,0.23271167048054917,0.23011746758199844
contrastive,5000,50,0.002689852345979806,0.05314060071830313,0.2971643835616439,0.2946694545555587
contrastive,10000,100,0.0016546742262804218,0.05321043568439463,0.23329429960229786,0.23072287103086928
contrastive,10000,100,0.001873425571436106,0.056299352101973524,0.2448546511627907,0.2416232786137711
contrastive,10000,100,0.0016492177184325371,0.05460190848303262,0.2134612676056338,0.21056065908636404
contrastive,10000,100,0.001925056036974304,0.05604982544048798,0.2230629461388709,0.2210757666516914
contrastive,10000,100,0.002180648492017877,0.05730121533592602,0.23365678346810423,0.23050526831658907
contrastive,10000,100,0.0031904971861329975,0.06167467215079572,0.3512307692307692,0.34888791208791203
contrastive,10000,100,0.0022022898261201728,0.059369908395006984,0.24785561497326206,0.24614754043910056
contrastive,10000,100,0.00329449219634707,0.06165484318907094,0.38203125,0.3801986708144796
contrastive,10000,100,0.001552319232333071,0.05143676358005213,0.2265378787878788,0.2235621444328341
contrastive,10000,100,0.0016428702457030545,0.050350159266004856,0.23518055555555556,0.23258055555555557
contrastive,10000,100,0.0035636412467586966,0.06007567684279593,0.4008695652173914,0.39953433794466414
contrastive,10000,100,0.002909615665239904,0.06108502625715454,0.3145460199004975,0.3123237976782753
contrastive,10000,100,0.003723737187671575,0.061291461308851984,0.45117753623188406,0.448474087956022
contrastive,10000,100,0.0021152836848778835,0.05766549580719376,0.2267799145299145,0.2246955155529324
contrastive,10000,100,0.002028348185241232,0.05596961814496392,0.2620588235294118,0.2591045314446849
contrastive,10000,100,0.00291445351608953,0.06423982439736013,0.33397515527950306,0.33095432194616975
contrastive,10000,100,0.0020376302643992,0.056500247066858175,0.22528673835125448,0.2223554620539193
contrastive,10000,100,0.0017249438548885853,0.05613396513803869,0.21986111111111115,0.21954861111111115
contrastive,10000,100,0.00197238219754491,0.05406070000804574,0.2560337552742616,0.2550039785993236
contrastive,10000,100,0.0014992007861987524,0.05388519882885527,0.2188662630709961,0.21662796519865568
contrastive,10000,100,0.0021230609788722306,0.05673353555291747,0.23510204081632655,0.23301294711432963
contrastive,10000,100,0.0018938647846587799,0.0531594442486781,0.2516342551293488,0.24951304300813665
contrastive,10000,100,0.001977989472222983,0.055602398129216926,0.23936413043478263,0.236045793693133
contrastive,10000,100,0.004945306434847693,0.06302516199336343,0.5146069182389937,0.5130684567005322
contrastive,10000,100,0.0018605213631306917,0.05480695421412374,0.24870833333333334,0.2458861917725348
contrastive,10000,100,0.0022944719076888787,0.05570560798522435,0.30257923497267764,0.3002627009320057
contrastive,10000,100,0.0028774661503182097,0.06471259022207959,0.3181004070556309,0.3165614193675324
contrastive,10000,100,0.001898157484582515,0.055153120920660506,0.24219216417910452,0.24078632863533794
contrastive,10000,100,0.0018184155620706492,0.05414280672669029,0.21685185185185182,0.2143185185185185
contrastive,10000,100,0.0022105252500545123,0.05792319100159026,0.2446919642857143,0.24210863095238097
contrastive,10000,100,0.001799544629534999,0.05506363039407858,0.2198809523809524,0.21845904095904098
contrastive,10000,100,0.001933225360747289,0.05540324768258761,0.241150129304478,0.23890874999413317
contrastive,10000,100,0.0020590094051686106,0.05506803219170382,0.26140786749482403,0.26003588681849554
contrastive,10000,100,0.0022183959928223675,0.056821923111552756,0.24493827160493825,0.24255731922398588
contrastive,10000,100,0.004284177456531205,0.0619276240429661,0.4468344155844156,0.44499127832951363
contrastive,10000,100,0.0020269829408421794,0.056216571108995576,0.22805291005291006,0.22591783380018676
contrastive,10000,100,0.0013880704091058253,0.04960424346592794,0.21434586466165412,0.21215692456948823
contrastive,10000,100,0.0020986877162710647,0.05675442653683909,0.2721857443820225,0.2700190777153558
contrastive,10000,100,0.0017244042435783345,0.05313370545374365,0.22438675958188153,0.22258675958188154
contrastive,10000,100,0.0021017304837852003,0.05788077878099546,0.2595952380952381,0.25758766233766234
contrastive,10000,100,0.00190128515955581,0.05682325574966378,0.22614119922630563,0.22322453255963895
contrastive,10000,100,0.001924945566198092,0.055532817080020516,0.26328015194681864,0.2610074246740914
contrastive,10000,100,0.002282108659754054,0.05946161298366068,0.22892956441149215,0.22696996845189618
contrastive,10000,100,0.002206412468474989,0.05987824249075593,0.23783696529459242,0.23556196529459242
contrastive,10000,100,0.001722795757794981,0.05708665371806799,0.22774142631654468,0.22652966161066232
contrastive,10000,100,0.0017400780322366105,0.05472192414580657,0.20786492374727675,0.20628376310808416
contrastive,10000,100,0.0019523511252341023,0.057002602983544065,0.22192708333333333,0.22064503205128205
contrastive,10000,100,0.0021258943935672297,0.05954721316965988,0.2514224598930481,0.249301247771836
contrastive,10000,100,0.0020565502800706783,0.05725374273234309,0.22351851851851853,0.22106887589343732
contrastive,10000,100,0.002068716581841515,0.05581012188174065,0.24629800307219663,0.24394195136831884
contrastive,21187,200,0.0014878354947778904,0.04569957633412393,0.25413561313058797,0.25287355862325045
contrastive,21187,200,0.0022369397145145724,0.049392709123099725,0.3582272727272728,0.3566796536796537
contrastive,21187,200,0.0015968920585566206,0.04559674062292916,0.2518339768339768,0.2503792163372293
contrastive,21187,200,0.0020794077764465088,0.050134000346886594,0.345,0.3434487651480288
